Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,KeyBrowser,MediaType,Encryption,hour,Src IP,Dst IP
41313,443,6,91105707.0,9.0,9.0,2879.0,1060.0,1460.0,0.0,320.0,598.0,498.0,0.0,117.75,215.375,43.23549127,0.197572694,5359159.0,14939441.0,45099575.0,17.0,91105282.0,11388160.0,20777138.0,45100043.0,283.0,91105449.0,11388181.0,20777090.0,45100000.0,206.0,0.0,0.0,0.0,0.0,180.0,180.0,0.09878634661436081,0.09878634661436081,0.0,1460.0,284.25,520.5,270851.59375,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,1.0,300.0,320.0,117.75,0.0,0.0,0.0,0.0,7.0,3911.0,0.0,159.0,0.0,58.0,14626.0,5386.0,3.0,20.0,0,0,0,0,1437770000000000.0,26177986.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915180918
34481,443,6,74939707.0,10.0,10.0,4132.0,340.0,1460.0,0.0,413.25,621.5,271.0,0.0,34.0,86.0625,59.67463951,0.266881214,3944195.0,11973878.0,45055528.0,20.0,74939394.0,8326599.5,16779566.0,45055999.0,151.0,74939236.0,8326582.0,16779390.0,45055934.0,20.0,0.0,0.0,0.0,0.0,200.0,200.0,0.13344061374664307,0.13344061374664307,0.0,1460.0,213.0,464.25,215413.34375,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,1.0,223.625,413.25,34.0,0.0,0.0,0.0,0.0,8.0,5596.0,0.0,206.0,0.0,17.0,2640.0,2970.0,6.0,20.0,0,0,0,0,1437770000000000.0,19208900.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915180905
443,44097,6,92177398.0,19.0,18.0,2556.0,4633.0,835.0,0.0,134.5,218.375,1460.0,0.0,257.5,482.25,77.99091921,0.401399918,2560483.25,7710900.5,28481827.0,15.0,92177296.0,5120961.0,10425122.0,28481827.0,15.0,92177314.0,5422195.0,10663740.0,28518862.0,82.0,1.0,0.0,0.0,0.0,380.0,360.0,0.20612427592277527,0.19527563452720642,0.0,1460.0,191.375,366.25,134139.109375,0.0,0.0,0.0,17.0,37.0,0.0,0.0,0.0,0.0,196.625,134.5,257.5,0.0,0.0,0.0,0.0,8.0,4243.0,0.0,69.0,0.0,125.0,2640.0,3346.0,11.0,20.0,0,0,0,0,1437770000000000.0,14404630.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,1249713341,177772555
51379,443,6,91236199.0,20.0,20.0,3116.0,5265.0,1460.0,0.0,155.75,345.75,1460.0,0.0,263.25,460.25,91.86046867,0.438422473,2339389.75,10052011.0,45027645.0,12.0,91235680.0,4801878.0,14171682.0,45028019.0,43.0,91235836.0,4801886.0,14171668.0,45028164.0,51.0,0.0,0.0,0.0,0.0,412.0,412.0,0.21921123564243317,0.21921123564243317,0.0,1460.0,204.375,401.75,161377.90625,0.0,2.0,0.0,14.0,39.0,0.0,0.0,0.0,1.0,209.5,155.75,263.25,0.0,0.0,0.0,0.0,17.0,6965.0,0.0,77.0,0.0,131.0,14600.0,1594.0,9.0,20.0,0,0,0,0,1437770000000000.0,17639418.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915182821
50953,5228,6,90112430.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066583489,18022486.0,24677746.0,45055757.0,352.0,90111981.0,45055992.0,167.5843048095703,45056109.0,45055872.0,90112078.0,45056040.0,202.2325439453125,45056182.0,45055896.0,0.0,0.0,0.0,0.0,60.0,60.0,0.03329174593091011,0.03329174593091011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.0,1315.0,0.0,20.0,0,0,0,0,1437770000000000.0,36787572.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,1249740988
57361,443,6,115147699.0,288.0,307.0,172403.0,27479.0,1460.0,0.0,598.5,608.5,996.0,0.0,89.5,192.125,1735.874896,5.167276508,193851.34375,684646.25,5369073.0,8.0,115147511.0,401210.84375,945526.5,5369462.0,16.0,115147398.0,376298.6875,918199.625,5369329.0,8.0,0.0,0.0,0.0,0.0,5760.0,6140.0,2.5011355876922607,2.6661410331726074,0.0,1460.0,337.75,514.0,264401.65625,0.0,0.0,0.0,237.0,595.0,0.0,0.0,0.0,1.0,338.5,598.5,89.5,0.0,0.0,0.0,0.0,11.0,5211.0,0.0,289.0,0.0,46.0,21142.0,8323.0,220.0,20.0,0,0,0,0,1437770000000000.0,35444864.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,3627735182
443,56254,6,119262816.0,256.0,233.0,13234.0,132103.0,498.0,0.0,51.6875,90.75,1460.0,0.0,567.0,586.5,1218.627942,4.100188277,244391.015625,1114698.5,11150359.0,11.0,119262816.0,467697.3125,1510724.375,11150613.0,11.0,119224202.0,513897.4375,1578750.25,11150701.0,29.0,1.0,0.0,0.0,0.0,5120.0,4660.0,2.146519899368286,1.953668475151062,0.0,1460.0,296.75,483.5,233819.578125,0.0,0.0,0.0,215.0,489.0,0.0,0.0,0.0,0.0,297.25,51.6875,567.0,0.0,0.0,0.0,0.0,18.0,4034.0,0.0,27.0,0.0,270.0,21627.0,9520.0,91.0,20.0,0,0,0,0,1437770000000000.0,35070116.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,2915180897,177772555
34702,19305,6,119989873.0,3806.0,3298.0,268827.0,401430.0,186.0,0.0,70.625,52.71875,1460.0,0.0,121.75,184.25,5585.946407,59.20499641,16892.84375,16946.43359375,120588.0,12.0,119950508.0,31524.443359375,22810.771484375,121105.0,116.0,119951715.0,36382.078125,23155.181640625,154125.0,117.0,1.0,0.0,0.0,0.0,76120.0,65960.0,31.719343185424805,27.485652923583984,0.0,1460.0,94.3125,133.75,17889.7109375,0.0,0.0,0.0,4636.0,7104.0,0.0,0.0,0.0,0.0,94.375,70.625,121.75,0.0,0.0,0.0,0.0,4638.0,5587.0,0.0,37.0,0.0,56.0,2640.0,5292.0,2934.0,20.0,0,0,0,0,1437770000000000.0,34488504.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915189119
51379,443,6,104893178.0,5.0,6.0,0.0,154.0,0.0,0.0,0.0,0.0,85.0,0.0,25.671875,40.09375,1.468160303,0.104868593,10489318.0,18778672.0,45055611.0,25.0,104893066.0,26223266.0,22543350.0,45055987.0,113087.0,104891992.0,20978398.0,22768482.0,45055999.0,137.0,0.0,0.0,0.0,0.0,100.0,120.0,0.04766754060983658,0.05720105022192001,0.0,85.0,12.8359375,30.171875,909.9697265625,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,14.0,0.0,25.671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2075.0,1594.0,0.0,20.0,0,0,0,0,1437770000000000.0,38747740.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915182821
34481,443,6,75076969.0,11.0,11.0,4756.0,340.0,1460.0,0.0,432.25,606.5,186.0,0.0,30.90625,60.0625,67.87700766,0.293032608,3575093.75,11424124.0,45119579.0,38.0,75076542.0,7507654.0,16038400.0,45119955.0,157.0,75076593.0,7507659.5,16038296.0,45120038.0,88.0,0.0,0.0,0.0,0.0,220.0,220.0,0.14651630818843842,0.14651630818843842,0.0,1460.0,221.625,459.75,211374.625,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,1.0,231.625,432.25,30.90625,0.0,0.0,0.0,0.0,9.0,5474.0,0.0,216.0,0.0,15.0,2640.0,2970.0,6.0,20.0,0,0,0,0,1437770000000000.0,18332040.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915180905
443,44097,6,94932123.0,12.0,11.0,2333.0,2543.0,835.0,0.0,194.375,262.0,1460.0,0.0,231.125,459.0,51.36301439,0.24227837,4315096.5,9715054.0,29620214.0,15.0,94932049.0,8630186.0,12547737.0,29620232.0,64.0,94932105.0,9493210.0,12878005.0,29620273.0,151.0,1.0,0.0,0.0,0.0,240.0,220.0,0.12640610337257385,0.11587226390838623,0.0,1460.0,206.75,354.25,125465.0,0.0,0.0,0.0,11.0,23.0,0.0,0.0,0.0,0.0,215.75,194.375,231.125,0.0,0.0,0.0,0.0,8.0,4200.0,0.0,101.0,0.0,110.0,2640.0,3346.0,7.0,20.0,0,0,0,0,1437770000000000.0,17685790.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,1249713341,177772555
41313,443,6,90884436.0,9.0,9.0,2911.0,1060.0,1460.0,0.0,323.5,604.5,498.0,0.0,117.75,215.375,43.69284968,0.198053713,5346143.5,14901966.0,44999353.0,10.0,90884040.0,11360505.0,20724658.0,44999607.0,133.0,90884177.0,11360522.0,20724644.0,44999749.0,10.0,0.0,0.0,0.0,0.0,180.0,180.0,0.09902685880661011,0.09902685880661011,0.0,1460.0,209.0,443.0,196164.78125,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,1.0,220.625,323.5,117.75,0.0,0.0,0.0,0.0,7.0,3927.0,0.0,161.0,0.0,58.0,14626.0,5386.0,4.0,20.0,0,0,0,0,1437770000000000.0,16598727.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915180918
46221,443,6,91408271.0,19.0,19.0,2051.0,5486.0,1429.0,0.0,107.9375,324.5,1460.0,0.0,288.75,461.25,82.45424531,0.415717304,2470493.75,10326618.0,45159625.0,11.0,91407814.0,5078212.0,14553640.0,45160102.0,162.0,91407792.0,5078210.5,14553632.0,45160082.0,168.0,0.0,0.0,0.0,0.0,392.0,392.0,0.20785865187644958,0.20785865187644958,0.0,1460.0,193.25,399.75,159803.828125,0.0,2.0,0.0,15.0,37.0,0.0,0.0,0.0,1.0,198.375,107.9375,288.75,0.0,0.0,0.0,0.0,16.0,6058.0,0.0,53.0,0.0,144.0,14600.0,1229.0,7.0,20.0,0,0,0,0,1437770000000000.0,18113472.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915182830
50953,5228,6,90112599.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066583364,18022520.0,24677830.0,45055857.0,233.0,90112087.0,45056044.0,65.76093292236328,45056090.0,45055997.0,90112366.0,45056184.0,100.40916442871094,45056254.0,45056112.0,0.0,0.0,0.0,0.0,60.0,60.0,0.03329168260097504,0.03329168260097504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.0,1315.0,0.0,20.0,0,0,0,0,1437770000000000.0,36787690.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,1249740988
57361,443,6,118280966.0,296.0,305.0,169743.0,27048.0,1460.0,0.0,573.5,608.0,890.0,0.0,88.6875,180.5,1663.758816,5.081121843,197134.9375,667770.5,5060648.0,4.0,118280733.0,400951.625,913129.75,5061034.0,17.0,118280632.0,389081.03125,898612.0625,5061002.0,9.0,0.0,0.0,0.0,0.0,5920.0,6100.0,2.502516031265259,2.578605890274048,0.0,1460.0,329.25,508.75,258840.21875,0.0,0.0,0.0,236.0,601.0,0.0,0.0,0.0,1.0,329.75,573.5,88.6875,0.0,0.0,0.0,0.0,11.0,4714.0,0.0,282.0,0.0,45.0,21142.0,8323.0,215.0,20.0,0,0,0,0,1440000000000000.0,34881840.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,3627735182
443,56254,6,119877856.0,268.0,252.0,13122.0,133549.0,498.0,0.0,48.96875,76.0,1460.0,0.0,530.0,585.5,1223.503697,4.337748583,230978.53125,1036501.8125,10438823.0,5.0,119839339.0,448836.46875,1413832.5,10439167.0,5.0,119839420.0,477447.875,1455411.375,10439138.0,42.0,1.0,0.0,0.0,0.0,5360.0,5040.0,2.2356088161468506,2.102139711380005,0.0,1460.0,281.75,475.5,226201.46875,0.0,0.0,0.0,225.0,520.0,0.0,0.0,0.0,0.0,282.5,48.96875,530.0,0.0,0.0,0.0,0.0,15.0,4370.0,0.0,25.0,0.0,256.0,21627.0,9520.0,103.0,20.0,0,0,0,0,1437770000000000.0,35996560.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,2915180897,177772555
34702,19305,6,119997013.0,3743.0,3285.0,254501.0,468837.0,361.0,0.0,68.0,53.625,1460.0,0.0,142.75,196.0,6027.966713,58.56812452,17076.564453125,17350.849609375,120559.0,12.0,119997013.0,32067.615234375,23740.359375,134683.0,72.0,119940264.0,36522.61328125,23239.078125,133056.0,94.0,1.0,0.0,0.0,0.0,74860.0,65700.0,31.19244384765625,27.375680923461914,0.0,1460.0,102.9375,144.5,20890.828125,0.0,0.0,0.0,4554.0,7028.0,0.0,0.0,0.0,0.0,103.0,68.0,142.75,0.0,0.0,0.0,0.0,4555.0,6027.0,0.0,36.0,0.0,66.0,5292.0,5292.0,2805.0,20.0,0,0,0,0,1437770000000000.0,34484092.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915189119
443,44097,6,99685734.0,22.0,22.0,3963.0,4649.0,835.0,0.0,180.125,236.75,1460.0,0.0,211.375,446.25,86.39149911,0.44138713,2318273.0,6592200.0,27038682.0,12.0,99685667.0,4746936.5,8900553.0,27038682.0,12.0,99685631.0,4746935.0,8903134.0,27077600.0,55.0,1.0,0.0,0.0,0.0,440.0,440.0,0.22069355845451355,0.22069355845451355,0.0,1460.0,193.25,349.75,122307.65625,0.0,0.0,0.0,20.0,44.0,0.0,0.0,0.0,1.0,197.625,180.125,211.375,0.0,0.0,0.0,0.0,8.0,3517.0,0.0,90.0,0.0,105.0,2640.0,3346.0,14.0,20.0,0,0,0,0,1437770000000000.0,27092212.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,1249713341,177772555
34481,443,6,119776430.0,19.0,19.0,7704.0,680.0,1460.0,0.0,405.5,568.0,271.0,0.0,35.78125,76.0625,69.99707705,0.317257744,3237200.75,10629683.0,45048250.0,17.0,119775959.0,6654220.0,14669986.0,45048574.0,103.0,119775978.0,6654221.0,14669871.0,45048768.0,19.0,0.0,0.0,0.0,0.0,380.0,380.0,0.15862886607646942,0.15862886607646942,0.0,1460.0,215.0,437.0,190976.609375,0.0,0.0,0.0,13.0,38.0,0.0,0.0,0.0,1.0,220.625,405.5,35.78125,0.0,0.0,0.0,0.0,8.0,5636.0,0.0,202.0,0.0,17.0,2640.0,2970.0,11.0,20.0,0,0,0,0,1437770000000000.0,32405844.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915180905
54040,443,6,91414816.0,26.0,26.0,9306.0,6353.0,1460.0,0.0,358.0,573.5,1460.0,0.0,244.375,419.5,171.296084,0.568835581,1792447.375,8826570.0,45095758.0,9.0,91414378.0,3656575.0,12458376.0,45096035.0,47.0,91414472.0,3656579.0,12458424.0,45096196.0,9.0,0.0,0.0,0.0,0.0,532.0,532.0,0.2844177782535553,0.2844177782535553,0.0,1460.0,295.5,497.75,247777.640625,0.0,2.0,0.0,18.0,51.0,0.0,0.0,0.0,1.0,301.25,358.0,244.375,0.0,0.0,0.0,0.0,23.0,11928.0,0.0,178.0,0.0,122.0,14600.0,2221.0,13.0,20.0,0,0,0,0,1437770000000000.0,15474234.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,1089054045
44943,443,6,93048076.0,29.0,33.0,2345.0,7598.0,565.0,0.0,80.875,122.375,1460.0,0.0,230.25,381.25,106.8587383,0.666322214,1525378.25,8073030.0,45014231.0,16.0,93047879.0,3323138.5,11774579.0,45014705.0,55.0,93047666.0,2907739.5,11045190.0,45014428.0,57.0,0.0,0.0,0.0,0.0,592.0,672.0,0.3116668462753296,0.354655385017395,0.0,1460.0,157.875,296.25,87721.5,0.0,2.0,0.0,28.0,61.0,0.0,0.0,0.0,1.0,160.375,80.875,230.25,0.0,0.0,0.0,0.0,30.0,3284.0,0.0,37.0,0.0,122.0,14600.0,1400.0,15.0,20.0,0,0,0,0,1437770000000000.0,14407377.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915182823
41313,443,6,90112575.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066583382,18022516.0,24677804.0,45055697.0,318.0,90112035.0,45056016.0,9.192388534545898,45056024.0,45056011.0,90112248.0,45056124.0,154.14927673339844,45056233.0,45056015.0,0.0,0.0,0.0,0.0,60.0,60.0,0.033291690051555634,0.033291690051555634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14626.0,5386.0,0.0,20.0,0,0,0,0,1437770000000000.0,36787692.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915180918
41313,443,6,14749400.0,4.0,3.0,0.0,154.0,0.0,0.0,0.0,0.0,85.0,0.0,51.34375,45.15625,10.44110269,0.474595577,2458233.25,5956432.0,14616524.0,35.0,14749400.0,4916466.5,8435009.0,14656232.0,736.0,14748343.0,7374171.5,10242233.0,14616524.0,131819.0,0.0,0.0,0.0,0.0,80.0,60.0,0.27119746804237366,0.20339810848236084,0.0,85.0,19.25,35.90625,1288.7857666015625,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,22.0,0.0,51.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14626.0,5386.0,0.0,20.0,0,0,0,0,1437770000000000.0,7310577.5,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915180918
57361,443,6,119332254.0,311.0,324.0,175405.0,27239.0,1460.0,0.0,564.0,607.0,821.0,0.0,84.0625,177.125,1698.149437,5.32127718,188221.21875,634229.875,4460816.0,4.0,119331876.0,384941.53125,868318.875,4461077.0,36.0,119331982.0,369448.875,850957.3125,4461082.0,7.0,0.0,0.0,0.0,0.0,6220.0,6480.0,2.606168746948242,2.7151083946228027,0.0,1460.0,321.0,505.25,255393.671875,0.0,0.0,0.0,253.0,635.0,0.0,0.0,0.0,1.0,321.5,564.0,84.0625,0.0,0.0,0.0,0.0,12.0,4503.0,0.0,276.0,0.0,42.0,21142.0,8323.0,223.0,20.0,0,0,0,0,1437770000000000.0,34475636.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,3627735182
443,56254,6,119701082.0,256.0,244.0,11320.0,125723.0,308.0,0.0,44.21875,62.65625,1460.0,0.0,515.5,588.5,1144.876869,4.177071683,239881.921875,1156367.875,9574056.0,8.0,119701082.0,469416.0,1585739.0,9574490.0,8.0,119700808.0,492595.90625,1623823.625,9574317.0,25.0,1.0,0.0,0.0,0.0,5120.0,4880.0,2.1386606693267822,2.0384109020233154,0.0,1460.0,273.75,475.0,225659.546875,0.0,0.0,0.0,215.0,500.0,0.0,0.0,0.0,0.0,274.25,44.21875,515.5,0.0,0.0,0.0,0.0,19.0,4450.0,0.0,22.0,0.0,251.0,21627.0,9520.0,103.0,20.0,0,0,0,0,1437770000000000.0,34514404.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,2915180897,177772555
50953,5228,6,90112443.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06658348,18022488.0,24677790.0,45056571.0,264.0,90112006.0,45056004.0,1418.4561767578125,45057006.0,45055000.0,90112008.0,45056004.0,1175.21142578125,45056835.0,45055173.0,0.0,0.0,0.0,0.0,60.0,60.0,0.033291738480329514,0.033291738480329514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.0,1315.0,0.0,20.0,0,0,0,0,1437770000000000.0,36787680.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,1249740988
34702,19305,6,119992621.0,3589.0,3163.0,218073.0,415840.0,192.0,0.0,60.75,53.28125,1460.0,0.0,131.5,192.75,5282.93319,56.27012681,17774.05078125,18610.75,147895.0,4.0,119992621.0,33442.7578125,24744.22265625,148398.0,157.0,119815670.0,37892.3671875,24694.30078125,148468.0,136.0,1.0,0.0,0.0,0.0,71780.0,63260.0,29.910173416137695,26.359954833984375,0.0,1460.0,93.875,142.0,20154.224609375,0.0,0.0,0.0,4252.0,6752.0,0.0,0.0,0.0,0.0,93.9375,60.75,131.5,0.0,0.0,0.0,0.0,4254.0,5282.0,0.0,32.0,0.0,61.0,5292.0,5960.0,2555.0,20.0,0,0,0,0,1437770000000000.0,34251210.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915189119
46221,443,6,110697866.0,14.0,13.0,2654.0,632.0,1189.0,0.0,189.625,424.5,165.0,0.0,48.625,67.25,29.68440241,0.243907141,4257610.0,12551946.0,45055572.0,23.0,110657618.0,8512124.0,17000570.0,45055967.0,381.0,110697471.0,9224789.0,17561280.0,45056049.0,660.0,0.0,0.0,0.0,0.0,280.0,260.0,0.12647037208080292,0.11743677407503128,0.0,1189.0,117.375,307.0,94289.203125,0.0,0.0,0.0,11.0,27.0,0.0,0.0,0.0,0.0,121.6875,189.625,48.625,0.0,0.0,0.0,0.0,5.0,4331.0,0.0,98.0,0.0,23.0,2257.0,1594.0,6.0,20.0,0,0,0,0,1437770000000000.0,33476922.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915182830
54040,443,6,104706269.0,4.0,4.0,0.0,154.0,0.0,0.0,0.0,0.0,154.0,0.0,38.5,77.0,1.470781086,0.076404212,14958038.0,21239760.0,45055600.0,409.0,104706269.0,34902088.0,17587134.0,45056071.0,14594217.0,104704907.0,34901636.0,17587874.0,45056009.0,14592909.0,0.0,0.0,0.0,0.0,80.0,80.0,0.038202106952667236,0.038202106952667236,0.0,154.0,17.109375,51.34375,2635.111083984375,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,19.25,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2622.0,2221.0,0.0,20.0,0,0,0,0,1437770000000000.0,41552224.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,1089054045
44943,443,6,104976853.0,4.0,4.0,0.0,154.0,0.0,0.0,0.0,0.0,154.0,0.0,38.5,77.0,1.466990061,0.076207276,14996693.0,21239228.0,45055605.0,370.0,104976853.0,34992284.0,17430910.0,45056037.0,14864803.0,104975369.0,34991788.0,17431704.0,45056003.0,14863391.0,0.0,0.0,0.0,0.0,80.0,80.0,0.03810363635420799,0.03810363635420799,0.0,154.0,17.109375,51.34375,2635.111083984375,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,19.25,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2640.0,1400.0,0.0,20.0,0,0,0,0,1437770000000000.0,41630000.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915182823
443,44097,6,101859608.0,15.0,15.0,3271.0,2543.0,758.0,0.0,218.125,249.375,1460.0,0.0,169.5,402.25,57.07856249,0.294523026,3512400.25,8426778.0,28441212.0,20.0,101859586.0,7275684.5,11118949.0,28480227.0,88.0,101859523.0,7275680.0,11118214.0,28441232.0,105.0,1.0,0.0,0.0,0.0,300.0,300.0,0.14726151525974274,0.14726151525974274,0.0,1460.0,190.25,324.75,105477.34375,0.0,0.0,0.0,14.0,30.0,0.0,0.0,0.0,1.0,196.625,218.125,169.5,0.0,0.0,0.0,0.0,9.0,4614.0,0.0,109.0,0.0,84.0,2640.0,3346.0,10.0,20.0,0,0,0,0,1437770000000000.0,22448732.0,1437770000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,1249713341,177772555
45235,443,6,100264556.0,17.0,19.0,2313.0,5646.0,1349.0,0.0,136.0,322.0,1460.0,0.0,297.25,507.25,79.37999546,0.359050111,2864701.5,10634616.0,45119461.0,0.0,100264185.0,6266511.5,15284518.0,45119979.0,21.0,100264149.0,5570230.5,14499595.0,45119832.0,23.0,0.0,0.0,0.0,0.0,352.0,392.0,0.16955144703388214,0.1894986629486084,0.0,1460.0,215.125,427.25,182504.4375,0.0,2.0,0.0,14.0,35.0,0.0,0.0,0.0,1.0,221.125,136.0,297.25,0.0,0.0,0.0,0.0,13.0,5080.0,0.0,64.0,0.0,156.0,14600.0,1398.0,9.0,20.0,0,0,0,0,1437770000000000.0,20869836.0,1440000000000000.0,1437770000000000.0,Non-Tor,Audio-Streaming,Standard,4,177772555,2915201193
